"ts"	"event_type"	"SID"	"ECID"	"session"	"game_type"	"game_number"	"episode_number"	"level"	"score"	"lines_cleared"	"completed"	"game_duration"	"avg_ep_duration"	"zoid_sequence"	"criterion"	"crit_game"	"study"
"1188"	1270.69623184	"GAME_SUMM"	"3105"	"NIL"	"2015-2-4_11-48-41"	"pop_assessment"	5	41	0	694	6	"True"	148.199486017	3.52855919089	"'[L, Z, I, O, I, S, I, J, I, T, Z, L, S, T, J, J, I, J, O, T, J, O, J, T, L, O, L, O, J, L, J, T, O, I, T, Z, O, J, J, L, S, Z, Z]'"	8160	FALSE	"POP14_15"
"1189"	1450.32963395	"GAME_SUMM"	"3105"	"NIL"	"2015-2-4_11-48-41"	"pop_assessment"	6	49	0	973	8	"True"	175.799715996	3.51599433899	"'[I, L, S, J, L, I, I, J, O, Z, S, J, Z, I, T, Z, O, S, I, J, L, I, J, T, S, O, I, S, Z, J, L, J, Z, S, L, I, Z, L, S, S, S, T, T, Z, T, I, Z, J, Z, L, S]'"	8160	FALSE	"POP14_15"
"1190"	1714.82913804	"GAME_SUMM"	"3105"	"NIL"	"2015-2-4_11-48-41"	"pop_assessment"	7	81	1	1874	18	"True"	261.46606493	3.18861054793	"'[Z, S, T, L, J, I, J, I, J, T, Z, I, J, O, Z, L, Z, I, Z, I, Z, T, L, S, Z, O, S, O, Z, I, O, J, Z, L, T, L, I, L, I, Z, T, I, J, L, J, S, J, S, T, Z, J, T, Z, Z, I, L, T, Z, Z, O, T, J, L, I, T, Z, O, T, O, S, Z, I, I, L, Z, O, L, Z, S, Z, J, S, I]'"	8160	FALSE	"POP14_15"
"1191"	1814.695719	"GAME_SUMM"	"3105"	"NIL"	"2015-2-4_11-48-41"	"pop_assessment"	8	24	0	329	2	"True"	93.8323209286	3.75329283714	"'[T, J, L, S, I, Z, J, T, O, T, O, Z, L, O, L, Z, O, Z, J, L, S, I, J, L, T, J]'"	8160	FALSE	"POP14_15"
"1192"	2211.82889295	"GAME_SUMM"	"3105"	"NIL"	"2015-2-4_11-48-41"	"pop_assessment"	9	115	3	9088	34	"True"	394.699507952	3.40258197332	"'[T, L, I, O, T, Z, J, T, L, O, J, I, O, S, O, J, O, S, S, J, I, J, S, J, O, I, L, O, L, T, Z, I, L, S, I, S, O, J, O, Z, T, O, Z, L, L, I, Z, L, Z, L, I, S, T, L, I, Z, I, S, L, Z, T, I, L, I, S, O, L, S, I, Z, I, T, S, J, Z, Z, O, I, S, L, S, T, Z, T, L, S, T, I, J, J, S, J, T, S, J, T, I, S, T, L, T, L, J, I, L, J, Z, T, Z, J, O, J, L, I, T, T, Z]'"	8160	TRUE	"POP14_15"
"1193"	628.354557037	"GAME_SUMM"	"3106"	"NIL"	"2015-2-5_12-6-55"	"pop_assessment"	1	144	4	8505	45	"True"	530.497633934	3.65860437854	"'[O, S, O, J, S, O, J, T, L, T, L, O, Z, S, L, I, S, O, L, I, Z, L, J, S, J, I, J, O, L, O, J, S, Z, T, O, J, O, L, S, J, S, Z, L, O, J, O, Z, T, I, T, L, I, Z, L, T, J, Z, L, S, T, O, I, T, I, I, L, S, I, O, T, L, I, T, O, J, Z, T, S, T, Z, S, J, T, Z, I, L, Z, S, I, I, O, S, Z, T, Z, O, I, T, I, O, L, Z, J, Z, S, T, T, I, O, J, O, S, T, L, O, S, J, L, I, S, O, O, L, Z, L, L, T, J, J, S, L, S, S, O, I, T, J, T, S, L, S, S, L, Z, T, S]'"	17806	TRUE	"POP14_15"
"1194"	864.854332924	"GAME_SUMM"	"3106"	"NIL"	"2015-2-5_12-6-55"	"pop_assessment"	2	69	1	1682	15	"True"	230.566013813	3.29380021436	"'[I, L, I, S, Z, T, O, T, S, L, I, T, I, Z, J, Z, I, T, O, J, L, Z, L, Z, O, Z, T, Z, J, Z, I, O, T, I, Z, L, J, S, L, S, I, T, L, T, O, S, Z, T, I, Z, I, O, O, J, S, O, L, I, O, L, J, I, L, S, J, O, Z, O, S, J, I]'"	17806	FALSE	"POP14_15"
"1195"	1472.55389786	"GAME_SUMM"	"3106"	"NIL"	"2015-2-5_12-6-55"	"pop_assessment"	3	202	6	20712	68	"True"	603.932553053	2.97503721186	"'[T, L, I, O, S, L, O, S, L, I, O, I, J, I, O, J, O, I, O, T, S, T, S, I, T, Z, I, L, J, L, S, Z, I, J, I, Z, T, Z, T, O, L, J, S, T, Z, J, O, I, L, L, J, Z, I, J, Z, S, Z, S, J, T, Z, J, L, S, T, O, T, S, Z, O, O, Z, T, Z, S, Z, L, T, Z, S, O, I, T, T, L, O, Z, O, T, L, I, S, O, L, O, Z, J, O, S, I, Z, Z, L, Z, I, Z, I, T, J, I, O, S, O, I, J, Z, S, J, I, L, I, O, Z, I, L, Z, S, O, L, S, J, I, S, I, J, O, Z, T, S, Z, L, J, S, Z, I, L, I, O, I, Z, L, S, Z, I, S, L, O, Z, S, Z, S, L, I, J, T, O, I, L, O, I, O, S, L, Z, L, L, T, J, O, T, J, J, I, S, O, T, O, S, J, Z, S, O, I, T, S, L, J, I, J, Z, S, Z, L, J]'"	17806	TRUE	"POP14_15"
"1196"	2173.28696489	"GAME_SUMM"	"3106"	"NIL"	"2015-2-5_12-6-55"	"pop_assessment"	4	204	7	16619	70	"True"	690.66536808	3.36909936114	"'[T, I, Z, O, S, J, L, I, J, I, L, J, T, O, T, I, L, T, J, S, T, Z, J, J, O, Z, J, T, I, T, Z, T, O, L, O, J, I, S, T, J, L, I, J, I, J, T, J, I, T, Z, J, Z, I, Z, I, T, O, T, J, O, J, O, S, O, J, L, T, T, Z, L, J, Z, T, O, L, I, L, O, I, L, T, L, T, I, L, O, Z, I, S, J, I, L, Z, I, J, O, J, Z, J, S, L, L, Z, T, L, T, Z, S, L, I, Z, I, S, J, I, L, L, T, I, S, S, J, L, T, O, J, S, Z, O, I, J, T, S, Z, J, I, S, Z, S, J, T, Z, J, T, I, Z, S, Z, J, T, I, O, T, O, I, S, O, Z, T, L, J, Z, I, Z, L, Z, O, Z, O, T, J, O, S, L, S, T, J, O, T, J, S, T, I, O, I, J, O, Z, I, L, T, L, O, J, I, S, I, T, Z, O, J, Z, J, I, L, O]'"	17806	TRUE	"POP14_15"
"1197"	2406.55296993	"GAME_SUMM"	"3106"	"NIL"	"2015-2-5_12-6-55"	"pop_assessment"	5	65	1	1635	15	"True"	223.866015911	3.39190933199	"'[L, Z, I, O, I, S, I, J, I, T, Z, L, S, T, J, J, I, J, O, T, J, O, J, T, L, O, L, O, J, L, J, T, O, I, T, Z, O, J, J, L, S, Z, Z, S, J, Z, O, Z, J, S, O, J, L, T, I, S, O, T, L, Z, S, T, O, J, I, L, O]'"	17806	FALSE	"POP14_15"
"1198"	2418.38622785	"GAME_SUMM"	"3106"	"NIL"	"2015-2-5_12-6-55"	"pop_assessment"	6	10	0	107	0	"True"	10.0663630962	0.91512391784	"'[I, L, S, J, L, I, I, J, O, Z, S, J]'"	17806	FALSE	"POP14_15"
"1199"	2848.91910505	"GAME_SUMM"	"3106"	"NIL"	"2015-2-5_12-6-55"	"pop_assessment"	7	119	3	5630	34	"True"	429.430727005	3.57858939171	"'[Z, S, T, L, J, I, J, I, J, T, Z, I, J, O, Z, L, Z, I, Z, I, Z, T, L, S, Z, O, S, O, Z, I, O, J, Z, L, T, L, I, L, I, Z, T, I, J, L, J, S, J, S, T, Z, J, T, Z, Z, I, L, T, Z, Z, O, T, J, L, I, T, Z, O, T, O, S, Z, I, I, L, Z, O, L, Z, S, Z, J, S, I, I, O, S, T, J, L, J, S, I, O, L, I, Z, I, Z, J, S, O, S, S, T, O, L, L, O, T, J, O, L, S, S, T, O, I, O, Z, O, S]'"	17806	FALSE	"POP14_15"
"1200"	3660.35166693	"GAME_SUMM"	"3106"	"NIL"	"2015-2-5_12-6-55"	"pop_assessment"	8	238	8	25388	84	"True"	807.265557051	3.37768015502	"'[T, J, L, S, I, Z, J, T, O, T, O, Z, L, O, L, Z, O, Z, J, L, S, I, J, L, T, J, L, J, O, I, T, S, L, Z, L, J, L, I, L, Z, L, O, L, I, J, S, I, J, I, T, J, S, O, T, O, T, J, L, I, L, J, L, I, J, Z, I, J, Z, S, J, T, S, I, S, J, O, J, I, Z, T, L, O, T, L, J, Z, I, Z, T, J, O, T, Z, L, O, L, O, Z, I, S, J, Z, O, T, L, J, T, I, Z, O, J, I, L, I, O, O, Z, I, O, I, Z, L, Z, S, L, S, T, Z, I, T, I, S, I, T, O, L, T, O, T, I, T, S, L, J, I, J, T, I, S, J, L, I, Z, S, L, S, J, S, T, I, O, Z, O, O, T, I, Z, L, J, I, Z, I, L, T, Z, L, S, T, O, Z, L, I, O, T, I, Z, S, J, L, Z, O, L, T, T, J, I, T, L, J, O, S, I, O, J, S, J, T, Z, I, Z, T, Z, T, Z, I, T, O, S, J, T, J, O, T, S, T, J, L, J, T, O, I, L, L, O, S, T, Z, S, I, Z]'"	17806	TRUE	"POP14_15"
"1201"	3701.6524179	"GAME_SUMM"	"3106"	"NIL"	"2015-2-5_12-6-55"	"pop_assessment"	9	7	0	155	1	"False"	35.1670601368	4.3958825171	"'[T, L, I, O, T, Z, J, T]'"	17806	FALSE	"POP14_15"
"1202"	799.95717907	"GAME_SUMM"	"3107"	"NIL"	"2015-2-5_12-37-30"	"pop_assessment"	1	231	8	19582	80	"True"	661.732363939	2.85229467215	"'[O, S, O, J, S, O, J, T, L, T, L, O, Z, S, L, I, S, O, L, I, Z, L, J, S, J, I, J, O, L, O, J, S, Z, T, O, J, O, L, S, J, S, Z, L, O, J, O, Z, T, I, T, L, I, Z, L, T, J, Z, L, S, T, O, I, T, I, I, L, S, I, O, T, L, I, T, O, J, Z, T, S, T, Z, S, J, T, Z, I, L, Z, S, I, I, O, S, Z, T, Z, O, I, T, I, O, L, Z, J, Z, S, T, T, I, O, J, O, S, T, L, O, S, J, L, I, S, O, O, L, Z, L, L, T, J, J, S, L, S, S, O, I, T, J, T, S, L, S, S, L, Z, T, S, Z, T, Z, S, T, I, Z, Z, O, I, S, I, Z, O, S, L, S, S, O, J, O, Z, I, O, J, O, J, T, L, J, O, I, S, T, I, J, L, L, Z, L, S, L, T, Z, J, Z, O, I, Z, O, I, Z, J, I, O, Z, L, T, I, J, Z, I, Z, L, S, Z, O, S, O, I, O, I, Z, O, L, O, T, I, L, Z, L, I, L, T, L, S, L]'"	30368	TRUE	"POP14_15"
"1203"	1523.65660191	"GAME_SUMM"	"3107"	"NIL"	"2015-2-5_12-37-30"	"pop_assessment"	2	264	9	27694	94	"True"	718.731710911	2.71219513551	"'[I, L, I, S, Z, T, O, T, S, L, I, T, I, Z, J, Z, I, T, O, J, L, Z, L, Z, O, Z, T, Z, J, Z, I, O, T, I, Z, L, J, S, L, S, I, T, L, T, O, S, Z, T, I, Z, I, O, O, J, S, O, L, I, O, L, J, I, L, S, J, O, Z, O, S, J, I, J, S, J, Z, T, Z, S, I, O, Z, I, Z, I, S, Z, I, O, J, Z, I, Z, T, Z, J, I, Z, I, S, O, L, T, S, T, Z, J, S, L, T, S, J, I, Z, L, J, S, T, O, T, J, J, I, T, I, L, I, Z, J, O, J, Z, S, O, T, S, T, S, L, J, J, L, J, L, S, Z, S, Z, S, L, T, J, L, T, Z, J, O, Z, L, S, O, Z, L, S, O, I, Z, J, Z, O, T, O, I, Z, T, J, T, J, I, L, J, T, J, T, O, Z, L, I, T, I, L, J, L, I, S, I, O, L, L, S, O, Z, I, T, J, Z, L, Z, I, Z, I, Z, Z, J, L, T, L, Z, J, L, J, O, J, T, T, J, Z, S, O, Z, J, Z, L, Z, J, L, Z, T, L, J, L, Z, I, I, J, T, I, L, I, T, S, O, S, T, I, O, Z, L, I, S, Z, T, O, O, Z, J, L]'"	30368	TRUE	"POP14_15"
"1204"	2345.5562799	"GAME_SUMM"	"3107"	"NIL"	"2015-2-5_12-37-30"	"pop_assessment"	3	264	9	30678	93	"True"	806.066126823	3.04175897364	"'[T, L, I, O, S, L, O, S, L, I, O, I, J, I, O, J, O, I, O, T, S, T, S, I, T, Z, I, L, J, L, S, Z, I, J, I, Z, T, Z, T, O, L, J, S, T, Z, J, O, I, L, L, J, Z, I, J, Z, S, Z, S, J, T, Z, J, L, S, T, O, T, S, Z, O, O, Z, T, Z, S, Z, L, T, Z, S, O, I, T, T, L, O, Z, O, T, L, I, S, O, L, O, Z, J, O, S, I, Z, Z, L, Z, I, Z, I, T, J, I, O, S, O, I, J, Z, S, J, I, L, I, O, Z, I, L, Z, S, O, L, S, J, I, S, I, J, O, Z, T, S, Z, L, J, S, Z, I, L, I, O, I, Z, L, S, Z, I, S, L, O, Z, S, Z, S, L, I, J, T, O, I, L, O, I, O, S, L, Z, L, L, T, J, O, T, J, J, I, S, O, T, O, S, J, Z, S, O, I, T, S, L, J, I, J, Z, S, Z, L, J, L, J, T, J, I, Z, S, Z, O, S, Z, Z, T, L, I, S, I, Z, Z, S, O, I, T, Z, I, O, S, O, S, Z, J, S, J, I, I, T, I, S, T, L, Z, T, O, I, J, Z, T, I, S, O, T, T, J, Z, S, Z, T, I, Z, T, I, L]'"	30368	TRUE	"POP14_15"
"1205"	3077.72197104	"GAME_SUMM"	"3107"	"NIL"	"2015-2-5_12-37-30"	"pop_assessment"	4	251	9	43520	91	"True"	716.730572939	2.84416894402	"'[T, I, Z, O, S, J, L, I, J, I, L, J, T, O, T, I, L, T, J, S, T, Z, J, J, O, Z, J, T, I, T, Z, T, O, L, O, J, I, S, T, J, L, I, J, I, J, T, J, I, T, Z, J, Z, I, Z, I, T, O, T, J, O, J, O, S, O, J, L, T, T, Z, L, J, Z, T, O, L, I, L, O, I, L, T, L, T, I, L, O, Z, I, S, J, I, L, Z, I, J, O, J, Z, J, S, L, L, Z, T, L, T, Z, S, L, I, Z, I, S, J, I, L, L, T, I, S, S, J, L, T, O, J, S, Z, O, I, J, T, S, Z, J, I, S, Z, S, J, T, Z, J, T, I, Z, S, Z, J, T, I, O, T, O, I, S, O, Z, T, L, J, Z, I, Z, L, Z, O, Z, O, T, J, O, S, L, S, T, J, O, T, J, S, T, I, O, I, J, O, Z, I, L, T, L, O, J, I, S, I, T, Z, O, J, Z, J, I, L, O, J, L, O, Z, Z, J, L, T, L, S, L, T, S, Z, Z, I, O, J, L, S, J, O, S, O, Z, J, I, T, J, Z, J, S, Z, L, T, S, T, L, T, Z, J, S, I, S, T, T, Z]'"	30368	TRUE	"POP14_15"
"1206"	3472.48796797	"GAME_SUMM"	"3107"	"NIL"	"2015-2-5_12-37-30"	"pop_assessment"	5	109	2	4197	28	"True"	365.899300098	3.32635727362	"'[L, Z, I, O, I, S, I, J, I, T, Z, L, S, T, J, J, I, J, O, T, J, O, J, T, L, O, L, O, J, L, J, T, O, I, T, Z, O, J, J, L, S, Z, Z, S, J, Z, O, Z, J, S, O, J, L, T, I, S, O, T, L, Z, S, T, O, J, I, L, O, L, O, L, L, O, J, T, L, S, T, J, Z, L, T, Z, I, S, T, L, I, J, O, L, S, L, J, S, T, O, T, L, Z, S, Z, S, T, Z, J, S, Z, J, L, T, L]'"	30368	FALSE	"POP14_15"
"1207"	3739.08855009	"GAME_SUMM"	"3107"	"NIL"	"2015-2-5_12-37-30"	"pop_assessment"	6	101	3	6693	36	"False"	262.333546877	2.5718975184	"'[I, L, S, J, L, I, I, J, O, Z, S, J, Z, I, T, Z, O, S, I, J, L, I, J, T, S, O, I, S, Z, J, L, J, Z, S, L, I, Z, L, S, S, S, T, T, Z, T, I, Z, J, Z, L, S, O, S, Z, S, J, L, L, S, I, S, T, O, I, T, S, T, S, I, J, I, L, T, S, L, T, L, Z, Z, J, S, Z, O, T, I, O, T, I, L, S, O, T, Z, L, S, T, O, J, I, O, S, Z]'"	30368	FALSE	"POP14_15"
"1208"	671.645030975	"GAME_SUMM"	"3108"	"NIL"	"2015-2-6_12-19-13"	"pop_assessment"	1	60	0	640	9	"True"	443.766008139	7.27485260807	"'[O, S, O, J, S, O, J, T, L, T, L, O, Z, S, L, I, S, O, L, I, Z, L, J, S, J, I, J, O, L, O, J, S, Z, T, O, J, O, L, S, J, S, Z, L, O, J, O, Z, T, I, T, L, I, Z, L, T, J, Z, L, S, T, O, I]'"	9862	FALSE	"POP14_15"
"1209"	2036.3438561	"GAME_SUMM"	"3108"	"NIL"	"2015-2-6_12-19-13"	"pop_assessment"	2	208	7	18259	70	"True"	1361.23192501	6.51307141153	"'[I, I, S, Z, T, O, T, S, L, I, T, I, Z, J, Z, I, T, O, J, L, Z, L, Z, O, Z, T, Z, J, Z, I, O, T, I, Z, L, J, S, L, S, I, T, L, T, O, S, Z, T, I, Z, I, O, O, J, S, O, L, I, O, L, J, I, L, S, J, O, Z, O, S, J, I, J, S, J, Z, T, Z, S, I, O, Z, I, Z, I, S, Z, I, O, J, Z, I, Z, T, Z, J, I, Z, I, S, O, L, T, S, T, Z, J, S, L, T, S, J, I, Z, L, J, S, T, O, T, J, J, I, T, I, L, I, Z, J, O, J, Z, S, O, T, S, T, S, L, J, J, L, J, L, S, Z, S, Z, S, L, T, J, L, T, Z, J, O, Z, L, S, O, Z, L, S, O, I, Z, J, Z, O, T, O, I, Z, T, J, T, J, I, L, J, T, J, T, O, Z, L, I, T, I, L, J, L, I, S, I, O, L, L, S, O, Z, I, T, J, Z, L, Z, I, Z, I, Z]'"	9862	TRUE	"POP14_15"
"1210"	2513.70999813	"GAME_SUMM"	"3108"	"NIL"	"2015-2-6_12-19-13"	"pop_assessment"	3	86	2	3206	22	"True"	466.765089989	5.36511597688	"'[T, L, I, O, S, L, O, S, L, I, O, I, J, I, O, J, O, I, O, T, S, T, S, I, T, Z, I, L, J, L, S, Z, I, J, I, Z, T, Z, T, O, L, J, S, T, Z, J, O, I, L, L, J, Z, I, J, Z, S, Z, S, J, T, Z, J, L, S, T, O, T, S, Z, O, O, Z, T, Z, S, Z, L, T, Z, S, O, I, T, T, L, O, Z, O]'"	9862	TRUE	"POP14_15"
"1211"	3426.60976195	"GAME_SUMM"	"3108"	"NIL"	"2015-2-6_12-19-13"	"pop_assessment"	4	154	4	13854	49	"True"	910.632194996	5.87504642548	"'[T, I, Z, O, S, J, L, I, J, I, L, J, T, O, T, I, L, T, J, S, T, Z, J, J, O, Z, J, T, I, T, Z, T, O, L, O, J, I, S, T, J, L, I, J, I, J, T, J, I, T, Z, J, Z, I, Z, I, T, O, T, J, O, J, O, S, O, J, L, T, T, Z, L, J, Z, T, O, L, I, L, O, I, L, T, L, T, I, L, O, Z, I, S, J, I, L, Z, I, J, O, J, Z, J, S, L, L, Z, T, L, T, Z, S, L, I, Z, I, S, J, I, L, L, T, I, S, S, J, L, T, O, J, S, Z, O, I, J, T, S, Z, J, I, S, Z, S, J, T, Z, J, T, I, Z, S, Z, J, T, I, O, T, O, I, S]'"	9862	TRUE	"POP14_15"
"1212"	3836.57798815	"GAME_SUMM"	"3108"	"NIL"	"2015-2-6_12-19-13"	"pop_assessment"	5	73	2	4129	24	"False"	397.135294199	5.36669317774	"'[L, Z, I, O, I, S, I, J, I, T, Z, L, S, T, J, J, I, J, O, T, J, O, J, T, L, O, L, O, J, L, J, T, O, I, T, Z, O, J, J, L, S, Z, Z, S, J, Z, O, Z, J, S, O, J, L, T, I, S, O, T, L, Z, S, T, O, J, I, L, O, L, O, L, L, O, J, T]'"	9862	TRUE	"POP14_15"
"1213"	1075.76699615	"GAME_SUMM"	"3109"	"NIL"	"2015-2-9_16-5-46"	"pop_assessment"	1	83	2	2149	21	"True"	539.165797949	6.41864045177	"'[O, S, O, J, S, O, J, T, L, T, L, O, Z, S, L, I, S, O, L, I, Z, L, J, S, J, I, J, O, L, O, J, S, Z, T, O, J, O, L, S, J, S, Z, L, O, J, O, Z, T, I, T, L, I, Z, L, T, J, Z, L, S, T, O, I, T, I, I, L, S, I, O, T, L, I, T, O, J, Z, T, S, T, Z, S, J, T, Z, I]'"	6408	FALSE	"POP14_15"
"1214"	1330.96675611	"GAME_SUMM"	"3109"	"NIL"	"2015-2-9_16-5-46"	"pop_assessment"	2	45	0	806	7	"True"	234.766098976	5.10361084731	"'[I, I, S, Z, T, O, T, S, L, I, T, I, Z, J, Z, I, T, O, J, L, Z, L, Z, O, Z, T, Z, J, Z, I, O, T, I, Z, L, J, S, L, S, I, T, L, T, O, S, Z, T]'"	6408	FALSE	"POP14_15"
"1215"	1659.13310313	"GAME_SUMM"	"3109"	"NIL"	"2015-2-9_16-5-46"	"pop_assessment"	3	60	1	1050	12	"True"	304.998642921	4.99997775281	"'[T, L, I, O, S, L, O, S, L, I, O, I, J, I, O, J, O, I, O, T, S, T, S, I, T, Z, I, L, J, L, S, Z, I, J, I, Z, T, Z, T, O, L, J, S, T, Z, J, O, I, L, L, J, Z, I, J, Z, S, Z, S, J, T, Z, J]'"	6408	FALSE	"POP14_15"
"1216"	2386.4324131	"GAME_SUMM"	"3109"	"NIL"	"2015-2-9_16-5-46"	"pop_assessment"	4	152	4	7206	48	"True"	721.09895587	4.71306507104	"'[T, I, Z, O, S, J, L, I, J, I, L, J, T, O, T, I, L, T, J, S, T, Z, J, J, O, Z, J, T, I, T, Z, T, O, L, O, J, I, S, T, J, L, I, J, I, J, T, J, I, T, Z, J, Z, I, Z, I, T, O, T, J, O, J, O, S, O, J, L, T, T, Z, L, J, Z, T, O, L, I, L, O, I, L, T, L, T, I, L, O, Z, I, S, J, I, L, Z, I, J, O, J, Z, J, S, L, L, Z, T, L, T, Z, S, L, I, Z, I, S, J, I, L, L, T, I, S, S, J, L, T, O, J, S, Z, O, I, J, T, S, Z, J, I, S, Z, S, J, T, Z, J, T, I, Z, S, Z, J, T, I, O, T, O]'"	6408	TRUE	"POP14_15"
"1217"	2669.69881701	"GAME_SUMM"	"3109"	"NIL"	"2015-2-9_16-5-46"	"pop_assessment"	5	65	1	1373	14	"True"	279.365418196	4.23280938105	"'[L, Z, I, O, I, S, I, J, I, T, Z, L, S, T, J, J, I, J, O, T, J, O, J, T, L, O, L, O, J, L, J, T, O, I, T, Z, O, J, J, L, S, Z, Z, S, J, Z, O, Z, J, S, O, J, L, T, I, S, O, T, L, Z, S, T, O, J, I, L, O]'"	6408	FALSE	"POP14_15"
"1218"	3061.03176498	"GAME_SUMM"	"3109"	"NIL"	"2015-2-9_16-5-46"	"pop_assessment"	6	79	1	2156	18	"True"	388.532613993	4.85665767491	"'[I, L, S, J, L, I, I, J, O, Z, S, J, Z, I, T, Z, O, S, I, J, L, I, J, T, S, O, I, S, Z, J, L, J, Z, S, L, I, Z, L, S, S, S, T, T, Z, T, I, Z, J, Z, L, S, O, S, Z, S, J, L, L, S, I, S, T, O, I, T, S, T, S, I, J, I, L, T, S, L, T, L, Z, Z, J, S]'"	6408	TRUE	"POP14_15"
"1219"	3668.03119707	"GAME_SUMM"	"3109"	"NIL"	"2015-2-9_16-5-46"	"pop_assessment"	7	131	3	11556	38	"True"	595.899025917	4.5143865672	"'[Z, S, T, L, J, I, J, I, J, T, Z, I, J, O, Z, L, Z, I, Z, I, Z, T, L, S, Z, O, S, O, Z, I, O, J, Z, L, T, L, I, L, I, Z, T, I, J, L, J, S, J, S, T, Z, J, T, Z, Z, I, L, T, Z, Z, O, T, J, L, I, T, Z, O, T, O, S, Z, I, I, L, Z, O, L, Z, S, Z, J, S, I, I, O, S, T, J, L, J, S, I, O, L, I, Z, I, Z, J, S, O, S, S, T, O, L, L, O, T, J, O, L, S, S, T, O, I, O, Z, O, S, S, T, J, O, S, L, Z, S, I, Z, J, T]'"	6408	TRUE	"POP14_15"
"1220"	4138.39954495	"GAME_SUMM"	"3109"	"NIL"	"2015-2-9_16-5-46"	"pop_assessment"	8	99	3	4716	32	"False"	459.96801281	4.59968014002	"'[T, J, L, S, I, Z, J, T, O, T, O, Z, L, O, L, Z, O, Z, J, L, S, I, J, L, T, J, L, J, O, I, T, S, L, Z, L, J, L, I, L, Z, L, O, L, I, J, S, I, J, I, T, J, S, O, T, O, T, J, L, I, L, J, L, I, J, Z, I, J, Z, S, J, T, S, I, S, J, O, J, I, Z, T, L, O, T, L, J, Z, I, Z, T, J, O, T, Z, L, O, L, O, Z, I, S]'"	6408	TRUE	"POP14_15"
"1221"	565.671879053	"GAME_SUMM"	"3110"	"NIL"	"2015-2-10_14-6-48"	"pop_assessment"	1	148	4	10911	48	"True"	418.69994998	2.81006678639	"'[O, S, O, J, S, O, J, T, L, T, L, O, Z, S, L, I, S, O, L, I, Z, L, J, S, J, I, J, O, L, O, J, S, Z, T, O, J, O, L, S, J, S, Z, L, O, J, O, Z, T, I, T, L, I, Z, L, T, J, Z, L, S, T, O, I, T, I, I, L, S, I, O, T, L, I, T, O, J, Z, T, S, T, Z, S, J, T, Z, I, L, Z, S, I, I, O, S, Z, T, Z, O, I, T, I, O, L, Z, J, Z, S, T, T, I, O, J, O, S, T, L, O, S, J, L, I, S, O, O, L, Z, L, L, T, J, J, S, L, S, S, O, I, T, J, T, S, L, S, S, L, Z, T, S, Z, T, Z, S]'"	13225	TRUE	"POP14_15"
"1222"	2816.06938696	"GAME_SUMM"	"3110"	"NIL"	"2015-2-10_14-6-48"	"pop_assessment"	10	103	2	3980	26	"True"	257.666407824	2.47756162515	"'[L, T, L, Z, J, L, S, S, I, Z, I, I, T, J, Z, J, L, S, J, T, J, L, Z, S, I, O, I, O, L, T, Z, I, I, L, J, T, O, I, I, O, T, S, J, I, T, I, L, S, J, I, Z, J, Z, T, T, S, T, Z, L, T, S, J, O, T, Z, O, J, S, L, T, T, L, L, S, J, O, S, L, O, Z, S, Z, L, J, I, L, Z, J, O, L, I, O, J, L, T, Z, J, O, Z, L, T, O, S, J]'"	13225	FALSE	"POP14_15"
"1223"	3188.36882901	"GAME_SUMM"	"3110"	"NIL"	"2015-2-10_14-6-48"	"pop_assessment"	11	151	4	17038	46	"True"	358.798727989	2.36051795357	"'[O, S, O, J, S, O, J, T, L, T, L, O, Z, S, L, I, S, O, L, I, Z, L, J, S, J, I, J, O, L, O, J, S, Z, T, O, J, O, L, S, J, S, Z, L, O, J, O, Z, T, I, T, L, I, Z, L, T, J, Z, L, S, T, O, I, T, I, I, L, S, I, O, T, L, I, T, O, J, Z, T, S, T, Z, S, J, T, Z, I, L, Z, S, I, I, O, S, Z, T, Z, O, I, T, I, O, L, Z, J, Z, S, T, T, I, O, J, O, S, T, L, O, S, J, L, I, S, O, O, L, Z, L, L, T, J, J, S, L, S, S, O, I, T, J, T, S, L, S, S, L, Z, T, S, Z, T, Z, S, T, I, Z]'"	13225	TRUE	"POP14_15"
"1224"	3396.96849608	"GAME_SUMM"	"3110"	"NIL"	"2015-2-10_14-6-48"	"pop_assessment"	12	74	2	4377	20	"True"	193.632785082	2.58177046776	"'[I, L, I, S, Z, T, O, T, S, L, I, T, I, Z, J, Z, I, T, O, J, L, Z, L, Z, O, Z, T, Z, J, Z, I, O, T, I, Z, L, J, S, L, S, I, T, L, T, O, S, Z, T, I, Z, I, O, O, J, S, O, L, I, O, L, J, I, L, S, J, O, Z, O, S, J, I, J, S, J, Z, T]'"	13225	FALSE	"POP14_15"
"1225"	3578.56838107	"GAME_SUMM"	"3110"	"NIL"	"2015-2-10_14-6-48"	"pop_assessment"	13	77	1	3909	16	"True"	176.666141987	2.26495055358	"'[T, L, I, O, S, L, O, S, L, I, O, I, J, I, O, J, O, I, O, T, S, T, S, I, T, Z, I, L, J, L, S, Z, I, J, I, Z, T, Z, T, O, L, J, S, T, Z, J, O, I, L, L, J, Z, I, J, Z, S, Z, S, J, T, Z, J, L, S, T, O, T, S, Z, O, O, Z, T, Z, S, Z, L, T, Z]'"	13225	FALSE	"POP14_15"
